Posture_Rear_Mean,0.08843360826129425
Sag_mean,0.07647745908823127
Posture_Front_Mean,0.0746514987672495
Compass_mean,0.07035351765903611
Sag_std,0.06776683356087303
Rotation_Mean,0.06492905314722235
Posture_Rear_Max,0.06416129724220504
Posture_Front_Std,0.06391729992388213
Rotation_Std,0.0637013190078602
Posture_RightLeft_Mean,0.061927460169670455
Rotation_Max,0.061691849269041935
Posture_RightLeft_Max,0.06148851314865822
Posture_Rear_Std,0.06001417344862259
Posture_Front_Max,0.05810000643781613
Posture_RightLeft_Std,0.047191491169944165
Rotation_lower05,0.015194619698392678
