Sag_mean,0.15712080782049387
Sag_std,0.07424685538310243
Rotation_Mean,0.07317035486797907
Posture_RightLeft_Mean,0.07065108777101956
Posture_Rear_Std,0.06819776465043628
Compass_mean,0.06371212310494775
Rotation_Std,0.062063179907398146
Posture_Front_Mean,0.061113992068594726
Posture_RightLeft_Std,0.0543644483705729
Posture_Front_Std,0.04985608844683666
Posture_Front_Max,0.046900168888159184
Posture_Rear_Mean,0.04619003626248818
Rotation_lower05,0.04502837483645568
Posture_RightLeft_Max,0.043316966154291786
Posture_Rear_Max,0.0420644205982932
Rotation_Max,0.04200333086893058
