Rotation_Mean,0.10440740007072395
Compass_mean,0.09966286888936556
Sag_mean,0.07716930915501999
Rotation_Max,0.07181433001482186
Posture_Front_Std,0.07107677246598201
Posture_RightLeft_Mean,0.06841644275109866
Posture_RightLeft_Std,0.062013444854962206
Posture_RightLeft_Max,0.05962456722655228
Rotation_Std,0.058329357251255834
Posture_Front_Mean,0.058003900799913785
Posture_Rear_Std,0.057311763745323166
Sag_std,0.0522652014892976
Posture_Rear_Mean,0.04946461185946349
Posture_Front_Max,0.04657831206360337
Posture_Rear_Max,0.044999550272810815
Rotation_lower05,0.01886216708980538
