Sag_mean,0.09552485642907345
Compass_mean,0.08086623111101005
Rotation_Mean,0.07217277488953144
Rotation_Std,0.0717039991184868
Sag_std,0.06710431306283857
Posture_Front_Std,0.0661037709618723
Posture_Front_Mean,0.06595272576676878
Posture_RightLeft_Mean,0.06350811193108294
Posture_Rear_Std,0.06267852692024237
Posture_Rear_Mean,0.061193394326440574
Rotation_Max,0.057337608999568704
Posture_RightLeft_Max,0.05522879365203678
Posture_RightLeft_Std,0.05404422760309444
Posture_Front_Max,0.049838987694590865
Posture_Rear_Max,0.048926658331635765
Rotation_lower05,0.02781501920172614
